ID,Vaccinated,Vaccinated(%),Unvaccinated,Unvaccinated(%),Healthy vaccinated,Healthy vaccinated(%),Healthy unvaccinated,Healthy unvaccinated(%),Infected vaccinated,Infected vaccinated(%),Infected unvaccinated,Infected unvaccinated(%),Herd Immunity,Herd Immunity Current,Herd Immunity Needed,population,Rnull,Rrange,natImmunity,vacImmunity,vaccinated,totInfected
1617,800.0,80.0,200.0,20.0,797.4,99.69,199.8,99.9,2.6,0.31,0.2,0.1,0.0,33.3,32.0,1000.0,1.5,0.0,0.8,0.2,0.8,0.001
1618,900.0,90.0,100.0,10.0,896.9,99.675,99.95,99.95,3.1,0.325,0.05,0.05,0.0,33.3,26.0,1000.0,1.5,0.0,0.8,0.2,0.9,0.002
1619,1000.0,100.0,0.0,0.0,993.3,99.33,0.0,0.0,6.7,0.67,0.0,0.0,0.0,33.3,20.0,1000.0,1.5,0.0,0.8,0.2,1.0,0.006
1620,100.0,10.0,900.0,90.0,99.85,99.85,898.95,99.895,0.15,0.15,1.05,0.105,1.0,33.3,75.0,1000.0,1.5,0.0,0.8,0.3,0.1,0.0
1621,200.0,20.0,800.0,80.0,199.45,99.725,799.05,99.905,0.55,0.275,0.95,0.095,1.0,33.3,70.0,1000.0,1.5,0.0,0.8,0.3,0.2,0.0
1622,300.0,30.0,700.0,70.0,299.35,99.795,699.05,99.89,0.65,0.205,0.95,0.11,1.0,33.3,65.0,1000.0,1.5,0.0,0.8,0.3,0.3,0.0
1623,400.0,40.0,600.0,60.0,399.0,99.76,599.1,99.83,1.0,0.24,0.9,0.17,1.0,33.3,60.0,1000.0,1.5,0.0,0.8,0.3,0.4,0.0
1624,500.0,50.0,500.0,50.0,498.85,99.77,499.15,99.83,1.15,0.23,0.85,0.17,1.0,33.3,55.0,1000.0,1.5,0.0,0.8,0.3,0.5,0.001
1625,600.0,60.0,400.0,40.0,598.9,99.815,399.4,99.875,1.1,0.185,0.6,0.125,1.0,33.3,50.0,1000.0,1.5,0.0,0.8,0.3,0.6,0.0
1626,700.0,70.0,300.0,30.0,698.15,99.755,299.5,99.85,1.85,0.245,0.5,0.15,1.0,33.3,45.0,1000.0,1.5,0.0,0.8,0.3,0.7,0.002
1627,800.0,80.0,200.0,20.0,798.35,99.82,199.65,99.825,1.65,0.18,0.35,0.175,1.0,33.3,40.0,1000.0,1.5,0.0,0.8,0.3,0.8,0.0
1628,900.0,90.0,100.0,10.0,897.35,99.72,99.95,99.95,2.65,0.28,0.05,0.05,1.0,33.3,35.0,1000.0,1.5,0.0,0.8,0.3,0.9,0.002
1629,1000.0,100.0,0.0,0.0,997.35,99.735,0.0,0.0,2.65,0.265,0.0,0.0,0.0,33.3,30.0,1000.0,1.5,0.0,0.8,0.3,1.0,0.001
1630,100.0,10.0,900.0,90.0,99.9,99.9,898.75,99.875,0.1,0.1,1.25,0.125,1.0,33.3,76.0,1000.0,1.5,0.0,0.8,0.4,0.1,0.0
1631,200.0,20.0,800.0,80.0,199.7,99.85,799.1,99.91,0.3,0.15,0.9,0.09,1.0,33.3,72.0,1000.0,1.5,0.0,0.8,0.4,0.2,0.0
1632,300.0,30.0,700.0,70.0,299.25,99.76,699.25,99.925,0.75,0.24,0.75,0.075,1.0,33.3,68.0,1000.0,1.5,0.0,0.8,0.4,0.3,0.0
1633,400.0,40.0,600.0,60.0,399.5,99.9,599.4,99.88,0.5,0.1,0.6,0.12,1.0,33.3,64.0,1000.0,1.5,0.0,0.8,0.4,0.4,0.0
1634,500.0,50.0,500.0,50.0,499.1,99.82,499.1,99.82,0.9,0.18,0.9,0.18,1.0,33.3,60.0,1000.0,1.5,0.0,0.8,0.4,0.5,0.0
1635,600.0,60.0,400.0,40.0,598.95,99.815,399.5,99.89,1.05,0.185,0.5,0.11,1.0,33.3,56.0,1000.0,1.5,0.0,0.8,0.4,0.6,0.0
1636,700.0,70.0,300.0,30.0,698.4,99.795,299.6,99.875,1.6,0.205,0.4,0.125,1.0,33.3,52.0,1000.0,1.5,0.0,0.8,0.4,0.7,0.001
1637,800.0,80.0,200.0,20.0,798.05,99.78,199.8,99.9,1.95,0.22,0.2,0.1,1.0,33.3,48.0,1000.0,1.5,0.0,0.8,0.4,0.8,0.001
1638,900.0,90.0,100.0,10.0,898.1,99.81,99.75,99.75,1.9,0.19,0.25,0.25,1.0,33.3,44.0,1000.0,1.5,0.0,0.8,0.4,0.9,0.0
1639,1000.0,100.0,0.0,0.0,996.3,99.63,0.0,0.0,3.7,0.37,0.0,0.0,1.0,33.3,40.0,1000.0,1.5,0.0,0.8,0.4,1.0,0.002
1640,100.0,10.0,900.0,90.0,99.85,99.85,898.75,99.875,0.15,0.15,1.25,0.125,1.0,33.3,77.0,1000.0,1.5,0.0,0.8,0.5,0.1,0.0
1641,200.0,20.0,800.0,80.0,199.75,99.875,798.85,99.88,0.25,0.125,1.15,0.12,1.0,33.3,74.0,1000.0,1.5,0.0,0.8,0.5,0.2,0.0
1642,300.0,30.0,700.0,70.0,299.75,99.92,698.95,99.885,0.25,0.08,1.05,0.115,1.0,33.3,71.0,1000.0,1.5,0.0,0.8,0.5,0.3,0.0
1643,400.0,40.0,600.0,60.0,399.65,99.93,599.2,99.845,0.35,0.07,0.8,0.155,1.0,33.3,68.0,1000.0,1.5,0.0,0.8,0.5,0.4,0.0
1644,500.0,50.0,500.0,50.0,499.2,99.84,499.35,99.87,0.8,0.16,0.65,0.13,1.0,33.3,65.0,1000.0,1.5,0.0,0.8,0.5,0.5,0.0
1645,600.0,60.0,400.0,40.0,598.75,99.775,399.55,99.905,1.25,0.225,0.45,0.095,1.0,33.3,62.0,1000.0,1.5,0.0,0.8,0.5,0.6,0.0
1646,700.0,70.0,300.0,30.0,698.85,99.855,299.45,99.825,1.15,0.145,0.55,0.175,1.0,33.3,59.0,1000.0,1.5,0.0,0.8,0.5,0.7,0.0
1647,800.0,80.0,200.0,20.0,798.7,99.86,199.7,99.85,1.3,0.14,0.3,0.15,1.0,33.3,56.0,1000.0,1.5,0.0,0.8,0.5,0.8,0.0
1648,900.0,90.0,100.0,10.0,898.05,99.8,99.95,99.95,1.95,0.2,0.05,0.05,1.0,33.3,53.0,1000.0,1.5,0.0,0.8,0.5,0.9,0.0
1649,1000.0,100.0,0.0,0.0,997.85,99.785,0.0,0.0,2.15,0.215,0.0,0.0,1.0,33.3,50.0,1000.0,1.5,0.0,0.8,0.5,1.0,0.002
1650,100.0,10.0,900.0,90.0,99.85,99.85,898.85,99.885,0.15,0.15,1.15,0.115,1.0,33.3,78.0,1000.0,1.5,0.0,0.8,0.6,0.1,0.0
1651,200.0,20.0,800.0,80.0,199.7,99.85,799.25,99.925,0.3,0.15,0.75,0.075,1.0,33.3,76.0,1000.0,1.5,0.0,0.8,0.6,0.2,0.0
1652,300.0,30.0,700.0,70.0,299.65,99.885,698.85,99.855,0.35,0.115,1.15,0.145,1.0,33.3,74.0,1000.0,1.5,0.0,0.8,0.6,0.3,0.0
1653,400.0,40.0,600.0,60.0,399.35,99.855,599.3,99.865,0.65,0.145,0.7,0.135,1.0,33.3,72.0,1000.0,1.5,0.0,0.8,0.6,0.4,0.0
1654,500.0,50.0,500.0,50.0,498.95,99.79,499.2,99.84,1.05,0.21,0.8,0.16,1.0,33.3,70.0,1000.0,1.5,0.0,0.8,0.6,0.5,0.0
1655,600.0,60.0,400.0,40.0,599.3,99.88,399.3,99.845,0.7,0.12,0.7,0.155,1.0,33.3,68.0,1000.0,1.5,0.0,0.8,0.6,0.6,0.0
1656,700.0,70.0,300.0,30.0,698.75,99.85,299.85,99.955,1.25,0.15,0.15,0.045,1.0,33.3,66.0,1000.0,1.5,0.0,0.8,0.6,0.7,0.0
1657,800.0,80.0,200.0,20.0,798.8,99.88,199.75,99.875,1.2,0.12,0.25,0.125,1.0,33.3,64.0,1000.0,1.5,0.0,0.8,0.6,0.8,0.0
1658,900.0,90.0,100.0,10.0,898.5,99.85,99.85,99.85,1.5,0.15,0.15,0.15,1.0,33.3,62.0,1000.0,1.5,0.0,0.8,0.6,0.9,0.0
1659,1000.0,100.0,0.0,0.0,998.1,99.81,0.0,0.0,1.9,0.19,0.0,0.0,1.0,33.3,60.0,1000.0,1.5,0.0,0.8,0.6,1.0,0.0
1660,100.0,10.0,900.0,90.0,99.75,99.75,898.95,99.895,0.25,0.25,1.05,0.105,1.0,33.3,79.0,1000.0,1.5,0.0,0.8,0.7,0.1,0.0
1661,200.0,20.0,800.0,80.0,199.7,99.85,798.9,99.88,0.3,0.15,1.1,0.12,1.0,33.3,78.0,1000.0,1.5,0.0,0.8,0.7,0.2,0.0
1662,300.0,30.0,700.0,70.0,299.75,99.925,699.0,99.885,0.25,0.075,1.0,0.115,1.0,33.3,77.0,1000.0,1.5,0.0,0.8,0.7,0.3,0.0
1663,400.0,40.0,600.0,60.0,399.25,99.84,599.45,99.89,0.75,0.16,0.55,0.11,1.0,33.3,76.0,1000.0,1.5,0.0,0.8,0.7,0.4,0.0
1664,500.0,50.0,500.0,50.0,499.05,99.81,499.7,99.94,0.95,0.19,0.3,0.06,1.0,33.3,75.0,1000.0,1.5,0.0,0.8,0.7,0.5,0.0
1665,600.0,60.0,400.0,40.0,598.95,99.8,399.8,99.96,1.05,0.2,0.2,0.04,1.0,33.3,74.0,1000.0,1.5,0.0,0.8,0.7,0.6,0.0
1666,700.0,70.0,300.0,30.0,699.05,99.89,299.5,99.84,0.95,0.11,0.5,0.16,1.0,33.3,73.0,1000.0,1.5,0.0,0.8,0.7,0.7,0.0
1667,800.0,80.0,200.0,20.0,798.65,99.86,199.95,99.975,1.35,0.14,0.05,0.025,1.0,33.3,72.0,1000.0,1.5,0.0,0.8,0.7,0.8,0.0
1668,900.0,90.0,100.0,10.0,898.45,99.845,99.85,99.85,1.55,0.155,0.15,0.15,1.0,33.3,71.0,1000.0,1.5,0.0,0.8,0.7,0.9,0.0
1669,1000.0,100.0,0.0,0.0,998.6,99.86,0.0,0.0,1.4,0.14,0.0,0.0,1.0,33.3,70.0,1000.0,1.5,0.0,0.8,0.7,1.0,0.0
1670,100.0,10.0,900.0,90.0,99.9,99.9,899.05,99.905,0.1,0.1,0.95,0.095,1.0,33.3,80.0,1000.0,1.5,0.0,0.8,0.8,0.1,0.0
1671,200.0,20.0,800.0,80.0,199.6,99.8,799.25,99.925,0.4,0.2,0.75,0.075,1.0,33.3,80.0,1000.0,1.5,0.0,0.8,0.8,0.2,0.0
1672,300.0,30.0,700.0,70.0,299.6,99.875,699.05,99.885,0.4,0.125,0.95,0.115,1.0,33.3,80.0,1000.0,1.5,0.0,0.8,0.8,0.3,0.0
1673,400.0,40.0,600.0,60.0,399.5,99.9,599.15,99.84,0.5,0.1,0.85,0.16,1.0,33.3,80.0,1000.0,1.5,0.0,0.8,0.8,0.4,0.0
1674,500.0,50.0,500.0,50.0,499.5,99.9,499.25,99.85,0.5,0.1,0.75,0.15,1.0,33.3,80.0,1000.0,1.5,0.0,0.8,0.8,0.5,0.0
1675,600.0,60.0,400.0,40.0,599.3,99.86,399.6,99.915,0.7,0.14,0.4,0.085,1.0,33.3,80.0,1000.0,1.5,0.0,0.8,0.8,0.6,0.0
1676,700.0,70.0,300.0,30.0,698.9,99.875,299.7,99.905,1.1,0.125,0.3,0.095,1.0,33.3,80.0,1000.0,1.5,0.0,0.8,0.8,0.7,0.0
1677,800.0,80.0,200.0,20.0,799.05,99.905,199.75,99.875,0.95,0.095,0.25,0.125,1.0,33.3,80.0,1000.0,1.5,0.0,0.8,0.8,0.8,0.0
1678,900.0,90.0,100.0,10.0,898.8,99.88,99.8,99.8,1.2,0.12,0.2,0.2,1.0,33.3,80.0,1000.0,1.5,0.0,0.8,0.8,0.9,0.0
1679,1000.0,100.0,0.0,0.0,998.8,99.88,0.0,0.0,1.2,0.12,0.0,0.0,1.0,33.3,80.0,1000.0,1.5,0.0,0.8,0.8,1.0,0.0
1680,100.0,10.0,900.0,90.0,99.9,99.9,898.85,99.885,0.1,0.1,1.15,0.115,1.0,33.3,81.0,1000.0,1.5,0.0,0.8,0.9,0.1,0.0
1681,200.0,20.0,800.0,80.0,199.85,99.925,798.85,99.885,0.15,0.075,1.15,0.115,1.0,33.3,82.0,1000.0,1.5,0.0,0.8,0.9,0.2,0.0
1682,300.0,30.0,700.0,70.0,299.8,99.94,699.0,99.885,0.2,0.06,1.0,0.115,1.0,33.3,83.0,1000.0,1.5,0.0,0.8,0.9,0.3,0.0
1683,400.0,40.0,600.0,60.0,399.55,99.91,599.35,99.87,0.45,0.09,0.65,0.13,1.0,33.3,84.0,1000.0,1.5,0.0,0.8,0.9,0.4,0.0
1684,500.0,50.0,500.0,50.0,499.65,99.93,499.25,99.85,0.35,0.07,0.75,0.15,1.0,33.3,85.0,1000.0,1.5,0.0,0.8,0.9,0.5,0.0
1685,600.0,60.0,400.0,40.0,599.2,99.84,399.75,99.95,0.8,0.16,0.25,0.05,1.0,33.3,86.0,1000.0,1.5,0.0,0.8,0.9,0.6,0.0
1686,700.0,70.0,300.0,30.0,698.95,99.885,299.95,99.985,1.05,0.115,0.05,0.015,1.0,33.3,87.0,1000.0,1.5,0.0,0.8,0.9,0.7,0.0
1687,800.0,80.0,200.0,20.0,799.25,99.925,199.75,99.875,0.75,0.075,0.25,0.125,1.0,33.3,88.0,1000.0,1.5,0.0,0.8,0.9,0.8,0.0
1688,900.0,90.0,100.0,10.0,899.05,99.905,99.75,99.75,0.95,0.095,0.25,0.25,1.0,33.3,89.0,1000.0,1.5,0.0,0.8,0.9,0.9,0.0
1689,1000.0,100.0,0.0,0.0,998.7,99.87,0.0,0.0,1.3,0.13,0.0,0.0,1.0,33.3,90.0,1000.0,1.5,0.0,0.8,0.9,1.0,0.0
1690,100.0,10.0,900.0,90.0,99.9,99.9,899.0,99.9,0.1,0.1,1.0,0.1,1.0,33.3,82.0,1000.0,1.5,0.0,0.8,1.0,0.1,0.0
1691,200.0,20.0,800.0,80.0,199.95,99.975,798.95,99.895,0.05,0.025,1.05,0.105,1.0,33.3,84.0,1000.0,1.5,0.0,0.8,1.0,0.2,0.0
1692,300.0,30.0,700.0,70.0,299.65,99.895,699.3,99.93,0.35,0.105,0.7,0.07,1.0,33.3,86.0,1000.0,1.5,0.0,0.8,1.0,0.3,0.0
1693,400.0,40.0,600.0,60.0,399.5,99.9,599.35,99.875,0.5,0.1,0.65,0.125,1.0,33.3,88.0,1000.0,1.5,0.0,0.8,1.0,0.4,0.0
1694,500.0,50.0,500.0,50.0,499.35,99.87,499.5,99.9,0.65,0.13,0.5,0.1,1.0,33.3,90.0,1000.0,1.5,0.0,0.8,1.0,0.5,0.0
1695,600.0,60.0,400.0,40.0,599.5,99.9,399.4,99.875,0.5,0.1,0.6,0.125,1.0,33.3,92.0,1000.0,1.5,0.0,0.8,1.0,0.6,0.0
1696,700.0,70.0,300.0,30.0,699.25,99.925,299.65,99.89,0.75,0.075,0.35,0.11,1.0,33.3,94.0,1000.0,1.5,0.0,0.8,1.0,0.7,0.0
1697,800.0,80.0,200.0,20.0,799.25,99.925,199.75,99.875,0.75,0.075,0.25,0.125,1.0,33.3,96.0,1000.0,1.5,0.0,0.8,1.0,0.8,0.0
1698,900.0,90.0,100.0,10.0,899.3,99.93,99.7,99.7,0.7,0.07,0.3,0.3,1.0,33.3,98.0,1000.0,1.5,0.0,0.8,1.0,0.9,0.0
1699,1000.0,100.0,0.0,0.0,999.0,99.9,0.0,0.0,1.0,0.1,0.0,0.0,1.0,33.3,100.0,1000.0,1.5,0.0,0.8,1.0,1.0,0.0
1700,100.0,10.0,900.0,90.0,99.85,99.85,899.05,99.905,0.15,0.15,0.95,0.095,1.0,33.3,82.0,1000.0,1.5,0.0,0.9,0.1,0.1,0.0
1701,200.0,20.0,800.0,80.0,199.55,99.775,799.15,99.915,0.45,0.225,0.85,0.085,1.0,33.3,74.0,1000.0,1.5,0.0,0.9,0.1,0.2,0.0
1702,300.0,30.0,700.0,70.0,299.4,99.805,699.05,99.895,0.6,0.195,0.95,0.105,1.0,33.3,66.0,1000.0,1.5,0.0,0.9,0.1,0.3,0.0
1703,400.0,40.0,600.0,60.0,399.25,99.83,599.4,99.88,0.75,0.17,0.6,0.12,1.0,33.3,58.0,1000.0,1.5,0.0,0.9,0.1,0.4,0.0
1704,500.0,50.0,500.0,50.0,498.85,99.77,499.55,99.91,1.15,0.23,0.45,0.09,1.0,33.3,50.0,1000.0,1.5,0.0,0.9,0.1,0.5,0.0
1705,600.0,60.0,400.0,40.0,598.45,99.74,399.4,99.88,1.55,0.26,0.6,0.12,1.0,33.3,42.0,1000.0,1.5,0.0,0.9,0.1,0.6,0.0
1706,700.0,70.0,300.0,30.0,698.15,99.755,299.6,99.875,1.85,0.245,0.4,0.125,1.0,33.3,34.0,1000.0,1.5,0.0,0.9,0.1,0.7,0.002
1707,800.0,80.0,200.0,20.0,796.45,99.555,199.8,99.9,3.55,0.445,0.2,0.1,0.0,33.3,26.0,1000.0,1.5,0.0,0.9,0.1,0.8,0.004
1708,900.0,90.0,100.0,10.0,895.15,99.47,99.9,99.9,4.85,0.53,0.1,0.1,0.0,33.3,18.0,1000.0,1.5,0.0,0.9,0.1,0.9,0.005
1709,1000.0,100.0,0.0,0.0,989.75,98.975,0.0,0.0,10.25,1.025,0.0,0.0,0.0,33.3,10.0,1000.0,1.5,0.0,0.9,0.1,1.0,0.01
1710,100.0,10.0,900.0,90.0,99.85,99.85,899.05,99.905,0.15,0.15,0.95,0.095,1.0,33.3,83.0,1000.0,1.5,0.0,0.9,0.2,0.1,0.0
1711,200.0,20.0,800.0,80.0,199.55,99.775,799.15,99.915,0.45,0.225,0.85,0.085,1.0,33.3,76.0,1000.0,1.5,0.0,0.9,0.2,0.2,0.0
1712,300.0,30.0,700.0,70.0,299.4,99.805,698.95,99.875,0.6,0.195,1.05,0.125,1.0,33.3,69.0,1000.0,1.5,0.0,0.9,0.2,0.3,0.0
1713,400.0,40.0,600.0,60.0,399.1,99.795,599.3,99.865,0.9,0.205,0.7,0.135,1.0,33.3,62.0,1000.0,1.5,0.0,0.9,0.2,0.4,0.0
1714,500.0,50.0,500.0,50.0,498.85,99.77,499.6,99.92,1.15,0.23,0.4,0.08,1.0,33.3,55.0,1000.0,1.5,0.0,0.9,0.2,0.5,0.0
1715,600.0,60.0,400.0,40.0,598.05,99.68,399.35,99.87,1.95,0.32,0.65,0.13,1.0,33.3,48.0,1000.0,1.5,0.0,0.9,0.2,0.6,0.0
1716,700.0,70.0,300.0,30.0,697.8,99.705,299.75,99.925,2.2,0.295,0.25,0.075,1.0,33.3,41.0,1000.0,1.5,0.0,0.9,0.2,0.7,0.002
1717,800.0,80.0,200.0,20.0,796.7,99.59,199.75,99.875,3.3,0.41,0.25,0.125,1.0,33.3,34.0,1000.0,1.5,0.0,0.9,0.2,0.8,0.004
1718,900.0,90.0,100.0,10.0,896.7,99.66,99.8,99.8,3.3,0.34,0.2,0.2,0.0,33.3,27.0,1000.0,1.5,0.0,0.9,0.2,0.9,0.001
1719,1000.0,100.0,0.0,0.0,993.65,99.365,0.0,0.0,6.35,0.635,0.0,0.0,0.0,33.3,20.0,1000.0,1.5,0.0,0.9,0.2,1.0,0.007
1720,100.0,10.0,900.0,90.0,99.7,99.7,898.85,99.885,0.3,0.3,1.15,0.115,1.0,33.3,84.0,1000.0,1.5,0.0,0.9,0.3,0.1,0.0
1721,200.0,20.0,800.0,80.0,199.65,99.825,799.1,99.91,0.35,0.175,0.9,0.09,1.0,33.3,78.0,1000.0,1.5,0.0,0.9,0.3,0.2,0.0
1722,300.0,30.0,700.0,70.0,299.45,99.835,699.15,99.905,0.55,0.165,0.85,0.095,1.0,33.3,72.0,1000.0,1.5,0.0,0.9,0.3,0.3,0.0
1723,400.0,40.0,600.0,60.0,399.25,99.84,599.25,99.855,0.75,0.16,0.75,0.145,1.0,33.3,66.0,1000.0,1.5,0.0,0.9,0.3,0.4,0.0
1724,500.0,50.0,500.0,50.0,498.7,99.74,499.5,99.9,1.3,0.26,0.5,0.1,1.0,33.3,60.0,1000.0,1.5,0.0,0.9,0.3,0.5,0.0
1725,600.0,60.0,400.0,40.0,598.85,99.8,399.6,99.915,1.15,0.2,0.4,0.085,1.0,33.3,54.0,1000.0,1.5,0.0,0.9,0.3,0.6,0.0
1726,700.0,70.0,300.0,30.0,698.05,99.74,299.65,99.895,1.95,0.26,0.35,0.105,1.0,33.3,48.0,1000.0,1.5,0.0,0.9,0.3,0.7,0.001
1727,800.0,80.0,200.0,20.0,797.6,99.72,199.75,99.875,2.4,0.28,0.25,0.125,1.0,33.3,42.0,1000.0,1.5,0.0,0.9,0.3,0.8,0.002
1728,900.0,90.0,100.0,10.0,897.55,99.74,100.0,100.0,2.45,0.26,0.0,0.0,1.0,33.3,36.0,1000.0,1.5,0.0,0.9,0.3,0.9,0.002
1729,1000.0,100.0,0.0,0.0,997.05,99.705,0.0,0.0,2.95,0.295,0.0,0.0,0.0,33.3,30.0,1000.0,1.5,0.0,0.9,0.3,1.0,0.001
1730,100.0,10.0,900.0,90.0,99.95,99.95,898.85,99.885,0.05,0.05,1.15,0.115,1.0,33.3,85.0,1000.0,1.5,0.0,0.9,0.4,0.1,0.0
1731,200.0,20.0,800.0,80.0,199.6,99.8,799.35,99.935,0.4,0.2,0.65,0.065,1.0,33.3,80.0,1000.0,1.5,0.0,0.9,0.4,0.2,0.0
1732,300.0,30.0,700.0,70.0,299.5,99.845,699.15,99.9,0.5,0.155,0.85,0.1,1.0,33.3,75.0,1000.0,1.5,0.0,0.9,0.4,0.3,0.0
1733,400.0,40.0,600.0,60.0,399.25,99.83,599.3,99.865,0.75,0.17,0.7,0.135,1.0,33.3,70.0,1000.0,1.5,0.0,0.9,0.4,0.4,0.0
1734,500.0,50.0,500.0,50.0,498.7,99.74,499.8,99.96,1.3,0.26,0.2,0.04,1.0,33.3,65.0,1000.0,1.5,0.0,0.9,0.4,0.5,0.0
1735,600.0,60.0,400.0,40.0,599.1,99.845,399.35,99.87,0.9,0.155,0.65,0.13,1.0,33.3,60.0,1000.0,1.5,0.0,0.9,0.4,0.6,0.0
1736,700.0,70.0,300.0,30.0,698.5,99.8,299.75,99.925,1.5,0.2,0.25,0.075,1.0,33.3,55.0,1000.0,1.5,0.0,0.9,0.4,0.7,0.0
1737,800.0,80.0,200.0,20.0,798.3,99.805,199.85,99.925,1.7,0.195,0.15,0.075,1.0,33.3,50.0,1000.0,1.5,0.0,0.9,0.4,0.8,0.0
1738,900.0,90.0,100.0,10.0,897.45,99.73,99.8,99.8,2.55,0.27,0.2,0.2,1.0,33.3,45.0,1000.0,1.5,0.0,0.9,0.4,0.9,0.002
1739,1000.0,100.0,0.0,0.0,997.8,99.78,0.0,0.0,2.2,0.22,0.0,0.0,1.0,33.3,40.0,1000.0,1.5,0.0,0.9,0.4,1.0,0.001
1740,100.0,10.0,900.0,90.0,99.75,99.75,899.05,99.905,0.25,0.25,0.95,0.095,1.0,33.3,86.0,1000.0,1.5,0.0,0.9,0.5,0.1,0.0
1741,200.0,20.0,800.0,80.0,199.65,99.825,799.05,99.905,0.35,0.175,0.95,0.095,1.0,33.3,82.0,1000.0,1.5,0.0,0.9,0.5,0.2,0.0
1742,300.0,30.0,700.0,70.0,299.1,99.72,699.3,99.92,0.9,0.28,0.7,0.08,1.0,33.3,78.0,1000.0,1.5,0.0,0.9,0.5,0.3,0.0
1743,400.0,40.0,600.0,60.0,399.5,99.9,599.35,99.87,0.5,0.1,0.65,0.13,1.0,33.3,74.0,1000.0,1.5,0.0,0.9,0.5,0.4,0.0
1744,500.0,50.0,500.0,50.0,499.35,99.87,499.25,99.85,0.65,0.13,0.75,0.15,1.0,33.3,70.0,1000.0,1.5,0.0,0.9,0.5,0.5,0.0
1745,600.0,60.0,400.0,40.0,599.3,99.87,399.5,99.9,0.7,0.13,0.5,0.1,1.0,33.3,66.0,1000.0,1.5,0.0,0.9,0.5,0.6,0.0
1746,700.0,70.0,300.0,30.0,698.7,99.845,299.75,99.925,1.3,0.155,0.25,0.075,1.0,33.3,62.0,1000.0,1.5,0.0,0.9,0.5,0.7,0.0
1747,800.0,80.0,200.0,20.0,798.4,99.82,199.75,99.875,1.6,0.18,0.25,0.125,1.0,33.3,58.0,1000.0,1.5,0.0,0.9,0.5,0.8,0.001
1748,900.0,90.0,100.0,10.0,897.8,99.77,99.85,99.85,2.2,0.23,0.15,0.15,1.0,33.3,54.0,1000.0,1.5,0.0,0.9,0.5,0.9,0.001
1749,1000.0,100.0,0.0,0.0,997.65,99.765,0.0,0.0,2.35,0.235,0.0,0.0,1.0,33.3,50.0,1000.0,1.5,0.0,0.9,0.5,1.0,0.001
1750,100.0,10.0,900.0,90.0,99.85,99.85,898.9,99.89,0.15,0.15,1.1,0.11,1.0,33.3,87.0,1000.0,1.5,0.0,0.9,0.6,0.1,0.0
1751,200.0,20.0,800.0,80.0,199.6,99.8,799.15,99.915,0.4,0.2,0.85,0.085,1.0,33.3,84.0,1000.0,1.5,0.0,0.9,0.6,0.2,0.0
1752,300.0,30.0,700.0,70.0,299.65,99.895,699.15,99.915,0.35,0.105,0.85,0.085,1.0,33.3,81.0,1000.0,1.5,0.0,0.9,0.6,0.3,0.0
1753,400.0,40.0,600.0,60.0,399.5,99.895,599.25,99.865,0.5,0.105,0.75,0.135,1.0,33.3,78.0,1000.0,1.5,0.0,0.9,0.6,0.4,0.0
1754,500.0,50.0,500.0,50.0,499.15,99.83,499.3,99.86,0.85,0.17,0.7,0.14,1.0,33.3,75.0,1000.0,1.5,0.0,0.9,0.6,0.5,0.0
1755,600.0,60.0,400.0,40.0,598.85,99.8,399.45,99.885,1.15,0.2,0.55,0.115,1.0,33.3,72.0,1000.0,1.5,0.0,0.9,0.6,0.6,0.0
1756,700.0,70.0,300.0,30.0,698.65,99.82,299.75,99.92,1.35,0.18,0.25,0.08,1.0,33.3,69.0,1000.0,1.5,0.0,0.9,0.6,0.7,0.0
1757,800.0,80.0,200.0,20.0,798.55,99.835,199.8,99.9,1.45,0.165,0.2,0.1,1.0,33.3,66.0,1000.0,1.5,0.0,0.9,0.6,0.8,0.0
1758,900.0,90.0,100.0,10.0,898.75,99.875,99.85,99.85,1.25,0.125,0.15,0.15,1.0,33.3,63.0,1000.0,1.5,0.0,0.9,0.6,0.9,0.0
1759,1000.0,100.0,0.0,0.0,998.65,99.865,0.0,0.0,1.35,0.135,0.0,0.0,1.0,33.3,60.0,1000.0,1.5,0.0,0.9,0.6,1.0,0.0
1760,100.0,10.0,900.0,90.0,99.9,99.9,898.95,99.895,0.1,0.1,1.05,0.105,1.0,33.3,88.0,1000.0,1.5,0.0,0.9,0.7,0.1,0.0
1761,200.0,20.0,800.0,80.0,199.7,99.85,799.1,99.905,0.3,0.15,0.9,0.095,1.0,33.3,86.0,1000.0,1.5,0.0,0.9,0.7,0.2,0.0
1762,300.0,30.0,700.0,70.0,299.5,99.84,699.2,99.91,0.5,0.16,0.8,0.09,1.0,33.3,84.0,1000.0,1.5,0.0,0.9,0.7,0.3,0.0
1763,400.0,40.0,600.0,60.0,399.6,99.92,599.35,99.87,0.4,0.08,0.65,0.13,1.0,33.3,82.0,1000.0,1.5,0.0,0.9,0.7,0.4,0.0
1764,500.0,50.0,500.0,50.0,499.35,99.87,499.4,99.88,0.65,0.13,0.6,0.12,1.0,33.3,80.0,1000.0,1.5,0.0,0.9,0.7,0.5,0.0
1765,600.0,60.0,400.0,40.0,599.3,99.87,399.4,99.875,0.7,0.13,0.6,0.125,1.0,33.3,78.0,1000.0,1.5,0.0,0.9,0.7,0.6,0.0
